ID,Review Date,Location,Hotel/Restaurant name,Processed_review,Location_Hotel
rn252846326,"Reviewed February 5, 2015 ", Chalong,Happy Days,go wrong owner wife run good value bar restaurant simple room stair clean room well value good menupool table ice cold beer know, Chalong_Happy Days
rn252637249,"Reviewed February 4, 2015 ", Chalong,Happy Days,regularly stop saturday night watch english football serve tasty food last time whip great tandoori chicken watch bbq special friday sunday, Chalong_Happy Days
rn252041158,"Reviewed February 1, 2015 ", Chalong,Happy Days,great place average food good service etc etc bbq friday night however awesome pretty straight forward, Chalong_Happy Days
rn249839983,"Reviewed January 18, 2015 ", Chalong,Happy Days,guess bar restaurant many people eat though bad thai meal trip bad also nothing special, Chalong_Happy Days
rn249033815,"Reviewed January 12, 2015 ", Chalong,Happy Days,many time varied menu competitively price good portion size owner actively involve running business care serve never bad meal place usually busy local, Chalong_Happy Days
rn247378028,"Reviewed January 4, 2015 ", Chalong,Happy Days,meet large group ex pat diver trip phuket descend upon happy day number beer great food fantastic welcome quickly become favourite watering hole dining choice chalong, Chalong_Happy Days
rn244880432,"Reviewed December 17, 2014 ", Chalong,Happy Days,eat year recommend highly enough food excellent whether thai western price always fair staff speak good english always hand help, Chalong_Happy Days
rn243942956,"Reviewed December 10, 2014 ", Chalong,Happy Days,visit least twice week bbq friday sunday roast get well quality cost sometimes drop coffee excellant staff welcome owner, Chalong_Happy Days
rn243467447,"Reviewed December 8, 2014 ", Chalong,Happy Days,elvis burger tasty tasty tasty filling nice atmosphere good service nice spot sit people watch close enough main part chalong easy reach pier etc beer nice cold good price, Chalong_Happy Days
rn240104094,"Reviewed November 16, 2014 ", Chalong,Happy Days,month stay regular haunt mine sample drink snack free wi fi good bar atmosphere, Chalong_Happy Days
rn578544302,Reviewed 1 week ago , Patong,Da Mario,one stop make every time look past eclectic decor one tasty italian restaurant around wife favourite spaghetti garlic oil simple dish well amazing always pizza, Patong_Da Mario
rn570737159,"Reviewed April 3, 2018 ", Patong,Da Mario,fantastic food great host christian great hospitality would highly recommend location central family friendly nice couple well, Patong_Da Mario
rn567056307,"Reviewed March 17, 2018 ", Patong,Da Mario,wife try spec nice place run italian fair say cook pasta quarto fromagi nice would readily order wife order, Patong_Da Mario
rn562927768,"Reviewed February 26, 2018 ", Patong,Da Mario,pizza shop arround crust good top crust ham sample phuket pizza cheap local ham import high quality ham, Patong_Da Mario
rn558261306,"Reviewed February 4, 2018 ", Patong,Da Mario,phuket first time janjan accident bump restaurant thank god walk hungry gf decide sit eat time food, Patong_Da Mario
rn547769455,"Reviewed December 17, 2017 ", Patong,Da Mario,want real pizza bake stoneowen go staff helpful serviceminded order meat pizza remember taste usual europe, Patong_Da Mario
rn543262081,"Reviewed November 25, 2017 ", Patong,Da Mario,great tasty food fast servive hard get aggressive barker ptevious restaurant, Patong_Da Mario
rn532425757,"Reviewed October 12, 2017 ", Patong,Da Mario,st generation aussie bring italian house hold always look occasional italian meal da mario one place stumble upon market glad spot place somewhat large restaurant, Patong_Da Mario
rn516885947,"Reviewed August 23, 2017 ", Patong,Da Mario,dinner karon beach branch food good italian time perfectly cook pasta excellent pizza well worth visit, Patong_Da Mario
rn503079659,"Reviewed July 18, 2017 ", Patong,Da Mario,excellent italian food visit lunch pretty quiet enjoy great range italian dish locate end main patong stretch must try restaurant, Patong_Da Mario
rn498563334,"Reviewed July 4, 2017 ", Patong,Da Mario,want great authentic italian pizza pasta place visit staff manager attentive fresh seafood food high quality available patong many italian restaurant patong good far thank andrea hospitality forget, Patong_Da Mario
rn498090670,"Reviewed July 2, 2017 ", Patong,Da Mario,stumble upon place chance amazing pizza remind italy expect good, Patong_Da Mario
rn485839943,"Reviewed May 20, 2017 ", Patong,Da Mario,drive pass see sardo flag go decide lunch pasta good pasta ever outside nona kitchen guy friendly could enough, Patong_Da Mario
rn473595661,"Reviewed April 8, 2017 ", Patong,Da Mario,good eat house sunday dinner italian americans eat italian restaurant good eat home da mario good homemade gnocchi pomodoro gorgonzola sauce fresh, Patong_Da Mario
rn470111428,"Reviewed March 25, 2017 ", Patong,Da Mario,walk along bangla road happen pass italian restaurant girlfriend read blog restaurant serve legit italian food wonder get lo behold small alley, Patong_Da Mario
rn465199858,"Reviewed March 6, 2017 ", Patong,Da Mario,come gf octopus salad bruschetta starter tasty spaghetti squid pizza diavola satisfied bill surprise chip meal god quality back, Patong_Da Mario
rn448581126,"Reviewed January 2, 2017 ", Patong,Da Mario,eat twice holiday time serve piping hot fresh wholesome food portion large mean two people share one meal pasta pizza quite affordable always good, Patong_Da Mario
rn426224475,"Reviewed October 8, 2016 ", Patong,Da Mario,relaxed atmosphere staff wonderful food fantastic love italian food pleasing find yet another great italian restaurant phuket, Patong_Da Mario
rn416329532,"Reviewed September 8, 2016 ", Patong,Da Mario,wander bangla rd look good pizza place try da mario two italian restaurant nearby good choice group waiter roberto good value garlic bread crisp beer cold, Patong_Da Mario
rn387326727,"Reviewed June 29, 2016 ", Patong,Da Mario,ravioli boyfriend pizza probably bad ever italian absolutely overpriced also pric drink area pizza almost without sauce hard like rock ravioli sauce fresh, Patong_Da Mario
rn384094872,"Reviewed June 19, 2016 ", Patong,Da Mario,visit last friday night food review mix family spinach ricotta cannelloni delicious daughter spaghetti also love husband however think order gnocchi salami arrive tiny, Patong_Da Mario
rn381300767,"Reviewed June 10, 2016 ", Patong,Da Mario,please eat meat bad meat ever tuff return meal leave fyoufyouyouefyoufyouyouefyoufyouyoue wine connection place fyoufyouyouffyoufyouyouf, Patong_Da Mario
rn377684166,"Reviewed May 29, 2016 ", Patong,Da Mario,fan italian food need go try place really great place great italian food pizza pasta really nice wine good overall brilliant meal, Patong_Da Mario
rn375807718,"Reviewed May 23, 2016 ", Patong,Da Mario,well land phuket today hotel book already patong mazi hotel review later case positive indeed window since stay top floor hotel see da mario, Patong_Da Mario
rn370315963,"Reviewed May 4, 2016 ", Patong,Da Mario,food deliver fast quality taste food delicious pizza exceptional like eat pizza nice ambient along way bangla road, Patong_Da Mario
rn358026893,"Reviewed March 23, 2016 ", Patong,Da Mario,easy find real italian food far italy da mario original beautiful sardinia island great ambassador food patong eat time good starter pizza pasta, Patong_Da Mario
rn355245846,"Reviewed March 14, 2016 ", Patong,Da Mario,bsta pizzan hittill patong good pizza patong sidewalk bangla road sorry wheelchair think help, Patong_Da Mario
rn350840734,"Reviewed February 25, 2016 ", Patong,Da Mario,wash hand toilet wisit work restaurant horrible experience could ear food fyoufyouyou, Patong_Da Mario
rn337274492,"Reviewed January 4, 2016 ", Patong,Da Mario,party travel los angeles new york delicious meal da mario wonderful experience, Patong_Da Mario
rn326741731,"Reviewed November 14, 2015 ", Patong,Da Mario,eat da mario number time food always impress side street bangladesh road escape heat clamour bangladesh road hot day beer cold, Patong_Da Mario
rn305570015,"Reviewed August 31, 2015 ", Patong,Da Mario,stop wait market open could get anything menu pasta try never oil salty, Patong_Da Mario
rn294607489,"Reviewed August 1, 2015 ", Patong,Da Mario,love restaurant try kata beach one reall offer extremely tasty real italian pasta pizza good pasta cheese pasta cream sauce staff extremely friendly, Patong_Da Mario
rn282260603,"Reviewed June 22, 2015 ", Patong,Da Mario,real italian restaurant run mr sandro mario lieutenant decent price decent food note however cook myanmar though much well change position seat outside market square however may become stinky, Patong_Da Mario
rn255956610,"Reviewed February 23, 2015 ", Patong,Da Mario,absolutely great pasta compare lot place around phuket area allso pizza great taste, Patong_Da Mario
rn251379822,"Reviewed January 27, 2015 ", Patong,Da Mario,great change bit since year ago food always good pizza perfect thin basis pasta good like italy highly recommend, Patong_Da Mario
rn247500736,"Reviewed January 4, 2015 ", Patong,Da Mario,like italian pizza dislikes loud next malin plaza shopping area easy access patong beach bangla road nightlife lover brilliant experience phuket urban prime, Patong_Da Mario
rn231969008,"Reviewed September 30, 2014 ", Patong,Da Mario,stay around corner handy food quite good dine three occassion, Patong_Da Mario
rn227396863,"Reviewed September 6, 2014 ", Patong,Da Mario,wander past place one night decide pop hubby italian bit dubious first seeing thailand well surprised owner italian name alessandro greet take order well, Patong_Da Mario
rn205768653,"Reviewed May 16, 2014 ", Patong,Da Mario,food cook order ala cart large enough satisfy homesickness price reasonable well quality market food especially sick eat thai food day day, Patong_Da Mario
rn194212829,"Reviewed February 15, 2014 ", Patong,Da Mario,good choice various italian dish drink good alternative eat day asian food, Patong_Da Mario
rn193328363,"Reviewed February 7, 2014 ", Patong,Da Mario,stay friend close hotel order pizza wait long time request check long wrong food wash good place clean nice, Patong_Da Mario
rn190100912,"Reviewed January 7, 2014 ", Patong,Da Mario,pizza nice really wait long time restaurant nice one part italy patong, Patong_Da Mario
rn187628190,"Reviewed December 14, 2013 ", Patong,Da Mario,look change location remember good still worth visit italian owner always hold post valiantly salute, Patong_Da Mario
rn578544302,Reviewed 1 week ago , Patong,Da Mario,one stop make every time look past eclectic decor one tasty italian restaurant around wife favourite spaghetti garlic oil simple dish well amazing always pizza, Patong_Da Mario
rn570737159,"Reviewed April 3, 2018 ", Patong,Da Mario,fantastic food great host christian great hospitality would highly recommend location central family friendly nice couple well, Patong_Da Mario
rn567056307,"Reviewed March 17, 2018 ", Patong,Da Mario,wife try spec nice place run italian fair say cook pasta quarto fromagi nice would readily order wife order, Patong_Da Mario
rn562927768,"Reviewed February 26, 2018 ", Patong,Da Mario,pizza shop arround crust good top crust ham sample phuket pizza cheap local ham import high quality ham, Patong_Da Mario
rn558261306,"Reviewed February 4, 2018 ", Patong,Da Mario,phuket first time janjan accident bump restaurant thank god walk hungry gf decide sit eat time food, Patong_Da Mario
rn547769455,"Reviewed December 17, 2017 ", Patong,Da Mario,want real pizza bake stoneowen go staff helpful serviceminded order meat pizza remember taste usual europe, Patong_Da Mario
rn543262081,"Reviewed November 25, 2017 ", Patong,Da Mario,great tasty food fast servive hard get aggressive barker ptevious restaurant, Patong_Da Mario
rn532425757,"Reviewed October 12, 2017 ", Patong,Da Mario,st generation aussie bring italian house hold always look occasional italian meal da mario one place stumble upon market glad spot place somewhat large restaurant, Patong_Da Mario
rn516885947,"Reviewed August 23, 2017 ", Patong,Da Mario,dinner karon beach branch food good italian time perfectly cook pasta excellent pizza well worth visit, Patong_Da Mario
rn503079659,"Reviewed July 18, 2017 ", Patong,Da Mario,excellent italian food visit lunch pretty quiet enjoy great range italian dish locate end main patong stretch must try restaurant, Patong_Da Mario
